threshold,precision,recall,f_beta
-1.3071135,0.8023553507424476,0.9982481286829112,0.8896458732519366
-1.3066238,0.8024067080586315,0.9982481286829112,0.8896774422478292
-1.3063122,0.8023940596594547,0.9981684981684982,0.8896380411634519
-1.3054882,0.8024454260290634,0.9981684981684982,0.8896696121220083
-1.3023301,0.8024967989756722,0.9981684981684982,0.8897011853213882
-1.3013655,0.8025481785005442,0.9981684981684982,0.8897327607618297
-1.3006612,0.802599564604943,0.9981684981684982,0.8897643384435716
-1.2983786,0.8026509572901326,0.9981684981684982,0.8897959183668528
-1.2974097,0.8027023565573771,0.9981684981684982,0.8898275005319117
-1.2969261,0.8026897214217099,0.998088867654085,0.8897880949840655
-1.2961353,0.8027411297553477,0.998088867654085,0.8898196791135198
-1.2939357,0.8027925446743098,0.998088867654085,0.889851265485289
-1.2936617,0.8028439661798616,0.998088867654085,0.8898828540996122
-1.2931391,0.8028953942732688,0.998088867654085,0.8899144449567283
-1.2915033,0.8029468289557976,0.998088867654085,0.8899460380568759
-1.2884446,0.8029982702287142,0.998088867654085,0.8899776334002939
-1.2864655,0.8030497180932855,0.998088867654085,0.8900092309872215
-1.2863716,0.8031011725507785,0.998088867654085,0.8900408308178974
-1.2863289,0.8031526336024606,0.998088867654085,0.8900724328925607
-1.2860147,0.8032041012495995,0.998088867654085,0.8901040372114506
-1.2844282,0.8032555754934633,0.998088867654085,0.8901356437748059
-1.2840937,0.8033070563353202,0.998088867654085,0.8901672525828657
-1.2837781,0.8033585437764389,0.998088867654085,0.8901988636358694
-1.2835687,0.8034100378180886,0.998088867654085,0.890230476934056
-1.2835017,0.8034615384615384,0.998088867654085,0.8902620924776646
-1.2798995,0.8035130457080583,0.998088867654085,0.8902937102669349
-1.2782677,0.8035645595589178,0.998088867654085,0.8903253303021056
-1.2773453,0.8036160800153875,0.998088867654085,0.8903569525834161
-1.276714,0.8036676070787382,0.998088867654085,0.8903885771111062
-1.2761954,0.803655017633857,0.9980092371396719,0.8903491634989552
-1.2758368,0.8036424265743235,0.9979296066252588,0.8903097470867464
-1.2740859,0.8036939652408132,0.9979296066252588,0.8903413733077362
-1.2740315,0.8037455105182145,0.9979296066252588,0.8903730017757048
-1.2735995,0.8037970624077994,0.9979296066252588,0.8904046324908909
-1.2721676,0.8038486209108403,0.9979296066252588,0.8904362654535346
-1.2711538,0.8039001860286099,0.9979296066252588,0.8904679006638749
-1.2707723,0.8039517577623814,0.9979296066252588,0.890499538122152
-1.2702795,0.8040033361134279,0.9979296066252588,0.8905311778286051
-1.2702478,0.8040549210830232,0.9979296066252588,0.890562819783474
-1.2694815,0.8041065126724415,0.9979296066252588,0.8905944639869982
-1.2687916,0.8041581108829569,0.9979296066252588,0.8906261104394175
-1.26838,0.8042097157158442,0.9979296066252588,0.8906577591409719
-1.2683488,0.8041971505583365,0.9978499761108457,0.8906183368864994
-1.2681204,0.8042487645208908,0.9978499761108457,0.8906499875612528
